Order ID,Amount,Profit,Quantity,Category,Sub-Category
B-29088,426.66,142.37,7,Furniture,Chairs
B-28226,2994.34,817.19,1,Electronics,Phones
B-32179,2572.93,-542.07,7,Furniture,Tables
B-32088,1495.29,198.68,3,Electronics,Accessories
B-33657,2089.35,696.58,7,Clothing,Shirt
B-28220,4103.19,708.48,9,Electronics,Printers
B-25805,1565.12,-188.0,1,Clothing,Hankerchief
B-29665,2914.18,-110.64,6,Electronics,Printers
B-30740,3964.55,1041.02,7,Furniture,Tables
B-25635,4063.52,-635.81,1,Electronics,Electronic Games
B-32975,755.83,-212.89,8,Clothing,Saree
B-33309,3077.47,1092.87,8,Electronics,Electronic Games
B-31226,1508.7,38.16,4,Electronics,Accessories
B-35168,3836.51,725.23,6,Clothing,Stole
B-26607,4678.14,1651.4,9,Electronics,Accessories
B-34591,4596.28,447.81,5,Furniture,Bookcases
B-26374,3446.72,-788.12,10,Furniture,Furnishings
B-27704,4391.69,-974.13,4,Furniture,Furnishings
B-25992,3931.19,1206.54,9,Electronics,Electronic Games
B-27367,1975.61,-489.93,9,Clothing,Hankerchief
B-26047,3450.73,-336.9,5,Clothing,Skirt
B-26626,63.0,-13.5,2,Clothing,Kurti
B-27617,1506.99,301.82,4,Electronics,Phones
B-31459,2540.57,955.18,4,Clothing,T-Shirt
B-34446,4583.04,1638.3,2,Clothing,Stole
B-33552,4570.4,55.06,10,Electronics,Accessories
B-25846,522.87,117.02,8,Electronics,Accessories
B-29221,1867.45,165.3,6,Clothing,Leggings
B-35405,3535.51,607.9,5,Furniture,Furnishings
B-27195,586.51,-72.69,8,Clothing,T-Shirt
B-27811,50.94,5.43,10,Clothing,Saree
B-28289,944.13,223.89,8,Furniture,Bookcases
B-34145,3468.68,-56.33,10,Clothing,Saree
B-30600,1755.4,175.36,3,Furniture,Bookcases
B-27282,1642.11,125.69,8,Clothing,T-Shirt
B-26989,1592.88,510.39,3,Electronics,Phones
B-26396,506.74,-119.74,8,Furniture,Tables
B-28404,4767.0,-256.86,7,Electronics,Phones
B-27558,3643.4,-627.04,9,Furniture,Bookcases
B-31494,4900.13,70.77,2,Clothing,T-Shirt
B-32504,4702.17,-604.14,2,Clothing,Kurti
B-27869,530.68,-13.32,3,Furniture,Chairs
B-34789,197.09,-51.53,10,Electronics,Printers
B-33131,2695.85,235.62,4,Furniture,Chairs
B-35303,1305.06,-169.31,9,Electronics,Printers
B-28858,1325.71,-50.88,4,Furniture,Tables
B-29884,3182.32,-643.54,2,Clothing,Stole
B-25740,1831.71,146.69,9,Electronics,Accessories
B-34035,3597.55,1396.6,4,Furniture,Tables
B-26846,3978.38,68.65,5,Furniture,Bookcases
B-34680,3183.74,155.85,6,Furniture,Tables
B-25902,1483.99,-126.93,6,Furniture,Tables
B-27753,281.77,-52.21,8,Furniture,Bookcases
B-30592,1332.14,-331.9,2,Electronics,Electronic Games
B-27460,2773.41,262.41,6,Electronics,Electronic Games
B-30408,1362.77,228.01,6,Electronics,Accessories
B-31935,3629.64,-465.06,1,Furniture,Tables
B-31868,4621.99,777.57,4,Furniture,Chairs
B-35487,4648.23,-1388.16,5,Electronics,Electronic Games
B-29335,1625.09,297.2,9,Clothing,Hankerchief
B-31728,2067.16,-355.2,3,Clothing,Saree
B-27612,3371.64,157.53,10,Clothing,T-Shirt
B-26156,1649.17,-111.33,3,Clothing,Trousers
B-28770,4546.67,-915.08,8,Furniture,Chairs
B-32023,1470.49,-312.71,8,Clothing,Leggings
B-30464,784.85,18.26,5,Clothing,Kurti
B-27383,3544.73,-370.4,1,Electronics,Electronic Games
B-35441,227.11,39.97,4,Electronics,Phones
B-30945,1127.01,-130.48,2,Electronics,Phones
B-29968,2198.71,542.14,4,Furniture,Chairs
B-30380,3305.17,-553.3,2,Electronics,Accessories
B-29400,3619.63,-282.31,8,Furniture,Tables
B-28862,609.25,48.94,3,Electronics,Accessories
B-33822,3420.6,-463.68,4,Clothing,Shirt
B-32389,1973.41,193.73,10,Furniture,Chairs
B-35356,2953.57,572.59,4,Electronics,Accessories
B-30523,302.53,-14.17,1,Furniture,Furnishings
B-26278,527.58,-68.21,1,Clothing,Trousers
B-26954,2763.54,-288.88,7,Electronics,Phones
B-30750,2983.9,-738.73,4,Electronics,Printers
B-31709,605.56,193.85,3,Furniture,Bookcases
B-33027,969.97,385.57,9,Clothing,Shirt
B-29063,1381.83,331.38,5,Furniture,Furnishings
B-28178,159.05,18.12,5,Clothing,Trousers
B-34372,2288.81,-343.21,1,Furniture,Chairs
B-26833,3155.65,-341.13,4,Furniture,Tables
B-25622,3910.52,1365.15,9,Electronics,Electronic Games
B-35352,1564.9,-377.23,1,Furniture,Furnishings
B-31284,1694.73,-63.21,4,Furniture,Furnishings
B-33862,1884.55,-413.46,3,Electronics,Electronic Games
B-34658,2383.69,609.57,6,Furniture,Tables
B-35402,4850.5,531.39,4,Electronics,Electronic Games
B-33060,1396.68,32.11,9,Clothing,Skirt
B-28049,1380.09,-184.0,8,Electronics,Phones
B-34834,3064.54,-533.55,5,Furniture,Chairs
B-30768,1331.86,-355.08,7,Electronics,Printers
B-27086,2093.52,633.3,7,Electronics,Phones
B-26625,1003.29,351.75,5,Electronics,Accessories
B-31057,1829.78,641.98,9,Electronics,Electronic Games
B-29947,174.21,-16.8,2,Clothing,Leggings
B-32292,656.71,30.65,7,Electronics,Electronic Games
B-30820,2420.38,186.94,1,Clothing,Saree
B-29155,1980.6,-462.82,4,Electronics,Electronic Games
B-31141,4389.39,-1080.53,5,Clothing,Trousers
B-34541,359.2,47.21,5,Furniture,Chairs
B-28085,1568.76,-283.76,7,Clothing,Leggings
B-28637,4288.91,-482.09,10,Clothing,T-Shirt
B-33968,4859.33,-755.7,2,Electronics,Electronic Games
B-30725,3874.31,1292.33,7,Furniture,Bookcases
B-28963,1558.76,619.72,7,Furniture,Furnishings
B-26665,294.01,105.38,2,Furniture,Chairs
B-29846,313.19,123.62,2,Clothing,Kurti
B-26424,2125.3,774.43,10,Clothing,Shirt
B-28217,3027.26,-867.1,10,Furniture,Chairs
B-28343,4393.51,-1144.95,8,Furniture,Bookcases
B-34156,4372.84,-635.6,5,Clothing,Skirt
B-32851,544.59,66.02,8,Electronics,Phones
B-30002,4107.82,580.93,2,Furniture,Tables
B-33136,1315.54,-166.38,9,Electronics,Phones
B-29943,673.14,37.12,4,Electronics,Printers
B-29319,3634.99,1006.19,9,Electronics,Electronic Games
B-33194,3104.19,181.36,4,Electronics,Phones
B-35397,1008.81,-142.02,4,Clothing,Skirt
B-34989,1218.09,400.09,1,Electronics,Accessories
B-31719,1308.25,-125.05,3,Furniture,Chairs
B-34537,1816.08,-429.83,1,Furniture,Furnishings
B-26051,3808.58,946.62,3,Clothing,Trousers
B-34337,3219.41,-66.92,6,Furniture,Bookcases
B-25880,112.8,-16.8,2,Electronics,Printers
B-26467,3128.82,-483.01,3,Electronics,Printers
B-32955,1319.91,377.94,1,Furniture,Chairs
B-34045,2722.98,-815.04,7,Furniture,Furnishings
B-34836,4024.29,604.03,2,Electronics,Phones
B-32706,2100.94,-9.29,5,Furniture,Bookcases
B-33352,282.83,99.76,10,Clothing,Hankerchief
B-32029,3577.41,976.8,4,Electronics,Electronic Games
B-34921,1467.53,-76.41,4,Furniture,Bookcases
B-28218,3507.98,296.81,3,Clothing,Stole
B-32867,2277.84,-354.85,7,Clothing,Saree
B-29737,3776.36,185.05,6,Furniture,Bookcases
B-27911,1023.01,295.58,10,Clothing,Skirt
B-33427,4447.19,37.9,2,Clothing,Shirt
B-26154,3808.06,666.76,3,Electronics,Accessories
B-31588,1022.79,297.31,1,Clothing,Trousers
B-31876,150.48,19.35,2,Furniture,Tables
B-29936,2356.62,-468.08,2,Electronics,Accessories
B-29877,3986.23,96.73,1,Clothing,Skirt
B-30267,479.51,117.03,10,Clothing,Hankerchief
B-28822,2567.65,-669.37,6,Clothing,Skirt
B-28409,1734.91,-73.24,2,Electronics,Printers
B-32185,4992.4,471.21,10,Furniture,Bookcases
B-32354,1731.22,646.97,9,Clothing,Trousers
B-27100,2363.7,74.61,7,Clothing,Shirt
B-29466,2147.69,842.42,2,Electronics,Phones
B-28369,3045.02,-76.15,2,Electronics,Accessories
B-31877,3558.23,32.93,7,Clothing,Trousers
B-35112,3802.16,-817.94,4,Clothing,Saree
B-33383,3243.73,463.16,5,Furniture,Furnishings
B-27701,1401.95,-228.75,3,Clothing,Leggings
B-26746,1748.17,-220.07,3,Clothing,Leggings
B-27045,4846.84,1034.66,4,Electronics,Accessories
B-28556,2218.01,689.83,8,Electronics,Printers
B-35121,228.03,81.69,8,Furniture,Furnishings
B-27082,3032.72,-187.79,9,Furniture,Furnishings
B-31903,3940.9,-1155.85,4,Electronics,Electronic Games
B-30119,277.8,31.71,9,Clothing,Hankerchief
B-29735,3080.91,734.72,7,Clothing,Hankerchief
B-34292,2938.07,-780.96,4,Furniture,Chairs
B-33057,1742.29,-263.37,8,Furniture,Chairs
B-27296,3149.82,1151.14,1,Furniture,Chairs
B-34038,1401.76,492.58,9,Furniture,Tables
B-29800,4679.3,517.36,10,Clothing,Hankerchief
B-33801,2301.26,-23.7,4,Clothing,Kurti
B-33312,38.32,12.8,2,Furniture,Furnishings
B-30283,1587.88,-202.61,1,Clothing,Trousers
B-27101,219.75,79.03,4,Furniture,Bookcases
B-29873,168.49,-34.68,2,Furniture,Tables
B-27732,228.32,21.83,6,Clothing,Leggings
B-33972,837.42,-115.65,5,Furniture,Bookcases
B-28015,3050.1,543.51,5,Electronics,Phones
B-33830,4786.7,-1272.15,7,Clothing,Stole
B-26801,1767.57,-25.16,5,Electronics,Printers
B-33637,4592.07,-1089.5,8,Clothing,Trousers
B-28685,1910.72,192.4,3,Electronics,Electronic Games
B-28501,2882.39,453.82,1,Furniture,Chairs
B-34306,732.88,-187.74,7,Furniture,Furnishings
B-33677,1131.36,31.44,9,Electronics,Printers
B-27516,4562.16,-101.05,1,Clothing,Stole
B-33734,1821.46,-281.69,3,Clothing,Shirt
B-30514,3048.59,-708.24,3,Clothing,Kurti
B-28058,3409.48,1256.8,9,Electronics,Accessories
B-27225,921.31,246.07,2,Furniture,Bookcases
B-35559,4313.57,487.23,6,Furniture,Bookcases
B-35375,2268.81,729.2,6,Furniture,Bookcases
B-31866,562.02,72.09,1,Clothing,T-Shirt
B-33770,4332.66,-180.47,4,Electronics,Accessories
B-34258,2955.98,1178.84,6,Furniture,Furnishings
B-32987,4121.92,-428.45,9,Furniture,Bookcases
B-30688,1198.92,346.25,7,Electronics,Accessories
B-25841,573.01,209.25,10,Furniture,Chairs
B-28635,3372.55,428.49,4,Electronics,Printers
B-28399,3298.06,-242.07,4,Furniture,Tables
B-31122,2818.17,477.81,2,Clothing,Leggings
B-29118,4783.4,-112.37,10,Clothing,Stole
B-33789,4057.83,-163.86,6,Clothing,Leggings
B-34916,1590.15,38.91,10,Furniture,Bookcases
B-31337,1222.93,-243.86,8,Clothing,Skirt
B-35491,3331.1,-382.69,9,Electronics,Phones
B-35368,3729.14,62.22,9,Furniture,Tables
B-26376,629.18,150.39,10,Clothing,Kurti
B-27761,4914.94,306.7,7,Electronics,Printers
B-27028,3846.02,1403.87,8,Furniture,Tables
B-27301,32.43,0.75,7,Clothing,Saree
B-26332,32.12,-1.63,4,Furniture,Bookcases
B-26581,179.62,-29.08,2,Electronics,Accessories
B-34811,2444.08,-460.1,4,Electronics,Printers
B-28164,3491.03,-556.25,8,Furniture,Furnishings
B-32239,1960.63,-557.35,8,Furniture,Bookcases
B-34941,932.52,97.42,6,Furniture,Bookcases
B-29552,458.2,-26.92,7,Electronics,Phones
B-28015,1427.5,-22.53,2,Electronics,Accessories
B-27694,3198.11,628.58,8,Furniture,Chairs
B-32378,1383.95,536.73,3,Clothing,Skirt
B-30438,744.44,-18.29,1,Furniture,Chairs
B-28318,204.67,81.47,5,Electronics,Phones
B-33950,3606.63,-427.27,4,Furniture,Chairs
B-35406,1505.87,-199.51,8,Furniture,Furnishings
B-26265,2452.85,204.53,8,Electronics,Electronic Games
B-31362,4097.72,1500.36,10,Clothing,Leggings
B-34852,4174.11,974.4,4,Furniture,Tables
B-26288,3897.93,77.9,2,Clothing,Stole
B-31165,3450.13,-103.72,8,Furniture,Tables
B-35393,3862.91,532.48,10,Electronics,Accessories
B-33008,3785.53,778.2,8,Electronics,Printers
B-27052,2314.33,677.3,2,Clothing,Shirt
B-30065,1304.85,438.48,2,Furniture,Tables
B-31901,4297.4,1712.71,5,Furniture,Tables
B-33232,3002.66,-842.01,9,Clothing,Stole
B-31021,2384.48,657.21,5,Clothing,Trousers
B-27078,709.31,-101.92,9,Clothing,Shirt
B-26399,138.9,-34.77,4,Clothing,Stole
B-30660,3275.85,96.51,5,Furniture,Furnishings
B-31994,4022.49,501.28,8,Furniture,Bookcases
B-29818,1728.89,464.65,10,Furniture,Chairs
B-29856,1314.84,215.21,1,Clothing,Stole
B-34114,1202.19,136.26,5,Clothing,Saree
B-35430,2398.93,-261.06,3,Electronics,Phones
B-31022,4428.98,1109.39,10,Electronics,Accessories
B-29358,883.22,199.63,9,Furniture,Tables
B-28099,2721.2,94.92,4,Clothing,Shirt
B-28552,2460.39,487.23,6,Clothing,Skirt
B-32356,1511.87,-431.74,5,Furniture,Chairs
B-35309,4091.93,1311.34,2,Furniture,Furnishings
B-34735,3477.44,1140.05,2,Furniture,Tables
B-33163,968.83,-153.45,5,Clothing,Trousers
B-31032,518.04,-148.38,9,Electronics,Accessories
B-31059,2003.08,-178.19,4,Clothing,T-Shirt
B-32987,3320.63,-901.38,1,Electronics,Phones
B-35156,4684.62,-648.42,8,Electronics,Electronic Games
B-28827,1748.65,-405.64,4,Clothing,Trousers
B-35335,2152.61,-63.27,8,Furniture,Furnishings
B-33575,4287.26,-363.51,5,Electronics,Electronic Games
B-33348,3258.2,301.78,5,Furniture,Furnishings
B-28029,3314.59,555.5,10,Furniture,Tables
B-28384,653.96,77.01,1,Furniture,Chairs
B-29211,3010.76,621.2,9,Electronics,Phones
B-31641,4165.96,39.81,9,Electronics,Accessories
B-33915,4029.99,383.28,10,Furniture,Tables
B-25623,3336.89,-533.14,9,Furniture,Bookcases
B-34536,3303.54,830.12,7,Clothing,Trousers
B-32842,1866.89,268.17,8,Electronics,Electronic Games
B-29697,1876.13,10.9,2,Furniture,Tables
B-31735,3847.45,273.4,5,Clothing,Hankerchief
B-32155,400.8,-68.43,2,Furniture,Tables
B-28938,1274.42,-52.81,7,Clothing,Kurti
B-25805,398.63,28.26,5,Electronics,Electronic Games
B-33598,2154.0,-425.4,9,Electronics,Accessories
B-27495,4181.13,1606.05,9,Furniture,Bookcases
B-30112,3332.02,-304.68,2,Furniture,Tables
B-26329,2553.96,-30.55,9,Furniture,Bookcases
B-31146,3205.2,618.89,2,Clothing,Trousers
B-31919,2403.7,861.13,4,Electronics,Printers
B-25870,4893.32,571.0,4,Electronics,Electronic Games
B-32004,4840.37,1311.34,5,Furniture,Chairs
B-30742,4832.59,647.81,9,Clothing,T-Shirt
B-28222,4921.94,1283.25,4,Clothing,Skirt
B-29386,2769.29,311.93,3,Electronics,Phones
B-27714,1768.19,-145.44,2,Furniture,Bookcases
B-35359,517.13,173.17,9,Clothing,Leggings
B-34242,1383.82,-55.4,9,Clothing,Skirt
B-31500,4498.91,230.35,7,Electronics,Electronic Games
B-30307,3403.71,-853.66,9,Furniture,Bookcases
B-34642,2833.36,404.49,6,Electronics,Printers
B-35284,454.09,29.77,7,Electronics,Phones
B-27367,1909.25,-195.47,10,Electronics,Electronic Games
B-34471,258.3,101.73,7,Clothing,Shirt
B-35361,160.84,57.67,2,Electronics,Phones
B-34826,38.94,2.97,2,Electronics,Printers
B-31600,573.89,176.31,1,Furniture,Tables
B-29824,4712.62,-1252.49,10,Furniture,Chairs
B-34121,2532.11,201.71,9,Furniture,Chairs
B-29112,1453.73,272.83,4,Electronics,Accessories
B-26732,3799.45,1192.8,1,Furniture,Furnishings
B-30384,1556.2,-422.02,3,Clothing,Saree
B-34608,1323.9,-32.82,4,Electronics,Printers
B-34783,2986.97,37.9,5,Electronics,Electronic Games
B-26661,212.3,72.88,3,Furniture,Chairs
B-30929,792.19,309.0,6,Clothing,T-Shirt
B-27991,2982.93,-676.65,3,Electronics,Phones
B-32615,781.97,-191.28,1,Furniture,Bookcases
B-34822,3808.05,556.81,3,Furniture,Bookcases
B-30714,3942.68,-695.83,6,Clothing,Saree
B-30312,521.71,-92.9,6,Furniture,Chairs
B-33698,1842.67,491.21,8,Furniture,Chairs
B-26080,2027.6,115.34,5,Clothing,Saree
B-33209,3131.52,346.45,7,Electronics,Accessories
B-30279,2175.47,703.31,3,Furniture,Furnishings
B-27231,1198.26,-293.86,4,Electronics,Printers
B-26441,2160.49,672.64,4,Electronics,Electronic Games
B-30918,3500.51,684.44,10,Clothing,Shirt
B-33024,1687.42,645.34,6,Furniture,Furnishings
B-32788,3117.01,-548.19,9,Clothing,Skirt
B-33135,3264.26,290.87,1,Clothing,Saree
B-34614,4392.05,430.71,2,Clothing,Kurti
B-34697,3939.47,262.46,1,Clothing,Shirt
B-29803,4524.15,1446.52,10,Clothing,Hankerchief
B-30558,812.42,-183.16,10,Clothing,Leggings
B-32532,2790.59,806.29,2,Electronics,Accessories
B-35522,2578.11,598.12,10,Furniture,Bookcases
B-28221,2909.25,-642.53,6,Electronics,Printers
B-26992,2646.55,-153.66,2,Clothing,Hankerchief
B-32251,2939.24,-778.03,3,Furniture,Tables
B-35279,3121.09,188.32,8,Electronics,Accessories
B-31915,1140.86,-60.19,5,Electronics,Phones
B-28262,2394.83,832.61,5,Clothing,Trousers
B-28468,1676.9,-113.9,9,Furniture,Chairs
B-27731,1602.19,535.36,6,Clothing,Kurti
B-28890,755.56,194.31,8,Furniture,Bookcases
B-32923,2731.67,625.62,7,Furniture,Bookcases
B-34971,3875.39,-769.21,8,Furniture,Tables
B-35086,3046.15,-307.29,7,Furniture,Furnishings
B-29716,788.05,287.44,1,Furniture,Tables
B-30326,1023.47,-92.91,4,Furniture,Chairs
B-26969,1147.84,-158.48,6,Electronics,Accessories
B-26351,1863.48,641.74,7,Furniture,Tables
B-28372,3262.14,293.03,4,Electronics,Printers
B-33373,104.94,16.3,5,Furniture,Bookcases
B-27751,1154.57,259.4,6,Clothing,Leggings
B-28190,1392.36,58.88,3,Clothing,Trousers
B-29482,4563.65,-316.77,1,Electronics,Accessories
B-34190,4838.74,394.84,9,Furniture,Furnishings
B-26000,2447.32,675.48,2,Furniture,Furnishings
B-27530,4838.34,109.62,4,Clothing,Saree
B-29453,4746.83,1295.61,8,Clothing,Skirt
B-30825,32.34,11.55,7,Furniture,Bookcases
B-34547,3870.47,-47.13,4,Clothing,Saree
B-26253,518.24,-22.17,1,Furniture,Bookcases
B-29427,2235.35,755.82,9,Clothing,Leggings
B-26309,4790.7,-248.63,2,Clothing,Stole
B-32460,3702.27,-479.44,8,Electronics,Accessories
B-27338,3849.06,531.26,6,Electronics,Electronic Games
B-32127,1921.31,454.01,2,Electronics,Printers
B-31399,4372.21,-1150.04,1,Electronics,Printers
B-33855,1324.46,-23.93,2,Clothing,Shirt
B-28868,1497.0,-81.87,4,Electronics,Phones
B-32909,2746.96,-579.04,8,Furniture,Bookcases
B-29070,3720.95,-714.32,9,Furniture,Furnishings
B-35052,4039.07,628.76,2,Clothing,Stole
B-27017,2553.86,-721.89,1,Electronics,Accessories
B-29653,3704.68,-307.74,2,Clothing,Kurti
B-27388,4086.07,1071.68,3,Furniture,Tables
B-31192,685.73,-72.13,9,Electronics,Printers
B-25843,1070.12,270.47,4,Electronics,Electronic Games
B-34446,2109.87,571.17,7,Furniture,Furnishings
B-35016,1042.11,-88.88,7,Furniture,Chairs
B-28680,2021.28,-382.63,6,Furniture,Tables
B-32846,1610.4,433.28,10,Furniture,Furnishings
B-33648,3551.15,133.29,7,Furniture,Tables
B-27592,1606.43,405.98,3,Furniture,Bookcases
B-32624,4569.55,-1313.63,3,Furniture,Tables
B-26165,3313.61,-485.34,7,Furniture,Chairs
B-28881,2891.93,529.0,1,Furniture,Chairs
B-26323,236.08,71.77,1,Furniture,Bookcases
B-27343,3196.33,256.04,4,Furniture,Bookcases
B-33226,2518.11,880.25,2,Clothing,Saree
B-28859,4911.97,-103.16,8,Clothing,Kurti
B-33407,123.07,-17.04,1,Clothing,Skirt
B-27946,4961.31,-240.1,2,Clothing,Saree
B-32758,3621.68,-337.96,3,Clothing,Kurti
B-34534,1460.56,108.26,9,Electronics,Electronic Games
B-33777,4408.24,-679.46,6,Furniture,Bookcases
B-30572,1645.03,-473.24,3,Electronics,Phones
B-30465,1250.12,82.66,7,Clothing,Kurti
B-30150,1387.99,51.98,6,Electronics,Phones
B-35588,4215.15,1035.39,2,Furniture,Bookcases
B-30772,3171.85,-621.68,3,Clothing,Stole
B-26508,1487.37,516.96,2,Furniture,Chairs
B-27373,3686.75,-1064.42,6,Furniture,Bookcases
B-33031,1231.16,235.48,2,Electronics,Accessories
B-31238,4333.86,389.98,7,Electronics,Accessories
B-30356,3067.87,-581.14,7,Clothing,Leggings
B-29403,4457.18,1262.62,5,Electronics,Printers
B-25715,4540.31,1280.86,9,Electronics,Printers
B-28464,3034.67,-604.3,9,Clothing,Stole
B-26619,2317.12,652.03,3,Furniture,Furnishings
B-30245,4969.68,1041.35,10,Clothing,Trousers
B-33554,3936.73,-928.61,2,Furniture,Bookcases
B-30921,929.73,94.07,2,Furniture,Furnishings
B-30491,3785.64,966.34,2,Clothing,Stole
B-33720,3573.49,-485.68,7,Clothing,Hankerchief
B-31083,3716.97,1052.82,3,Furniture,Tables
B-33273,678.91,3.57,3,Electronics,Electronic Games
B-31396,171.97,-1.92,6,Electronics,Electronic Games
B-33358,1615.55,48.17,9,Furniture,Tables
B-28853,2477.35,202.9,5,Electronics,Electronic Games
B-34976,2764.61,334.53,9,Furniture,Bookcases
B-33108,1105.73,374.46,1,Electronics,Printers
B-27870,1416.95,-297.41,1,Clothing,Stole
B-33092,4579.76,986.79,10,Electronics,Phones
B-32275,2390.58,53.02,9,Furniture,Furnishings
B-29757,2298.49,-59.79,10,Electronics,Phones
B-31880,1889.56,637.15,5,Clothing,Kurti
B-26480,850.78,236.04,2,Clothing,Trousers
B-34441,4991.59,-260.01,2,Clothing,Kurti
B-33335,2873.26,50.75,9,Electronics,Printers
B-31351,882.56,-40.22,7,Electronics,Phones
B-27007,2567.39,-83.08,8,Furniture,Bookcases
B-31810,3256.08,171.45,6,Electronics,Printers
B-32207,3490.89,57.74,1,Electronics,Electronic Games
B-32368,2962.73,-610.69,7,Electronics,Phones
B-30222,3482.28,-26.24,5,Clothing,Hankerchief
B-35116,783.94,-207.49,2,Furniture,Bookcases
B-32126,395.28,84.94,5,Furniture,Chairs
B-26017,1425.72,544.09,9,Electronics,Accessories
B-30054,3618.42,-147.1,9,Furniture,Bookcases
B-32532,3270.41,625.43,5,Electronics,Printers
B-33129,2173.47,548.49,10,Furniture,Tables
B-31252,4072.91,1028.98,1,Electronics,Electronic Games
B-29103,2103.4,-3.56,4,Electronics,Electronic Games
B-26868,2485.93,163.92,6,Clothing,T-Shirt
B-27553,4888.84,-1254.08,2,Clothing,Skirt
B-30452,1070.27,-293.16,9,Electronics,Phones
B-27863,4580.69,-452.53,1,Clothing,Trousers
B-29279,4040.22,1347.3,6,Furniture,Furnishings
B-26397,3818.58,585.46,2,Electronics,Electronic Games
B-32311,2521.8,791.0,1,Electronics,Accessories
B-30383,2376.36,894.24,8,Furniture,Furnishings
B-27528,3514.21,1015.43,8,Clothing,Trousers
B-26496,4179.47,330.8,10,Clothing,Skirt
B-28069,2645.42,630.1,5,Electronics,Printers
B-33513,4023.61,-549.59,1,Clothing,Skirt
B-27331,609.81,-143.02,9,Furniture,Bookcases
B-35052,2108.05,-8.07,1,Furniture,Tables
B-32919,1300.98,339.03,9,Clothing,Stole
B-34971,2566.69,256.33,4,Electronics,Phones
B-31537,2573.81,257.34,6,Clothing,Skirt
B-31138,1265.29,408.16,10,Clothing,Trousers
B-28872,4356.39,-444.07,10,Electronics,Electronic Games
B-31845,2847.56,-780.28,4,Furniture,Chairs
B-28785,588.66,65.29,10,Electronics,Accessories
B-34641,4321.04,-776.09,2,Electronics,Electronic Games
B-26745,387.75,-87.86,4,Clothing,T-Shirt
B-28777,1861.25,-83.48,6,Furniture,Bookcases
B-29449,980.7,-52.22,10,Clothing,Saree
B-32153,1630.67,-353.44,10,Electronics,Electronic Games
B-30793,2273.96,-412.15,8,Clothing,Leggings
B-27590,2454.89,562.63,4,Clothing,Shirt
B-29473,3857.3,1345.45,7,Clothing,Kurti
B-33756,1755.28,-1.52,4,Electronics,Printers
B-32463,294.77,-19.09,6,Electronics,Accessories
B-33104,2528.88,37.11,1,Furniture,Tables
B-29899,2791.25,934.1,3,Electronics,Accessories
B-33090,155.96,-12.17,6,Furniture,Tables
B-25781,1197.31,368.23,2,Furniture,Tables
B-33349,2728.47,-111.3,7,Clothing,Skirt
B-26571,306.69,80.65,3,Clothing,Leggings
B-30340,2433.38,872.9,6,Electronics,Printers
B-30970,538.15,-77.05,3,Clothing,Leggings
B-28403,24.64,8.52,2,Electronics,Accessories
B-29957,2143.44,-95.47,2,Clothing,Shirt
B-25882,4611.58,1508.46,2,Electronics,Electronic Games
B-31551,4422.78,1159.85,5,Electronics,Accessories
B-28004,4676.09,-45.01,9,Furniture,Chairs
B-32759,4073.29,-911.1,5,Furniture,Bookcases
B-31426,3589.32,1106.52,7,Electronics,Electronic Games
B-33609,1601.5,458.42,6,Furniture,Bookcases
B-27549,1478.01,568.41,3,Clothing,Kurti
B-31716,1355.91,264.78,5,Clothing,Skirt
B-25961,2634.24,-592.73,9,Clothing,T-Shirt
B-35020,413.16,136.02,3,Electronics,Printers
B-34023,726.7,119.83,4,Furniture,Tables
B-28426,1290.82,311.86,2,Electronics,Printers
B-28996,4513.04,-823.44,7,Clothing,T-Shirt
B-30366,1684.67,263.14,4,Electronics,Phones
B-35539,978.74,207.6,3,Electronics,Printers
B-34806,3813.44,461.46,7,Furniture,Tables
B-30108,2232.11,-366.44,9,Furniture,Chairs
B-32978,1722.59,79.67,8,Clothing,Skirt
B-31228,2013.31,353.51,3,Electronics,Printers
B-26777,4645.88,1736.55,6,Clothing,Saree
B-33321,4178.53,-767.81,5,Furniture,Tables
B-28463,4183.49,-631.0,8,Clothing,Skirt
B-32166,1609.87,-137.0,9,Clothing,Saree
B-28050,3031.93,825.43,7,Furniture,Chairs
B-31967,1229.89,78.46,2,Electronics,Phones
B-29878,1418.9,-89.72,1,Furniture,Furnishings
B-33989,3544.97,430.4,3,Electronics,Phones
B-35091,995.78,271.92,10,Electronics,Accessories
B-34636,2617.98,-243.28,3,Furniture,Bookcases
B-27633,4570.99,357.94,1,Electronics,Electronic Games
B-31113,3096.69,657.59,8,Furniture,Chairs
B-26566,193.0,-19.25,1,Electronics,Phones
B-35225,3918.25,1460.82,4,Clothing,Kurti
B-32722,1824.26,605.15,9,Furniture,Chairs
B-31496,2253.17,-464.15,2,Furniture,Furnishings
B-33117,4511.64,-66.54,7,Furniture,Chairs
B-28021,481.0,-65.85,4,Furniture,Furnishings
B-34482,2932.15,-279.56,7,Furniture,Furnishings
B-28297,4545.36,1680.02,4,Electronics,Phones
B-31706,112.85,-5.65,4,Clothing,Shirt
B-27336,2322.76,776.11,4,Clothing,Skirt
B-26496,2295.42,-555.74,10,Electronics,Printers
B-31783,4906.33,956.82,5,Electronics,Printers
B-28234,864.47,178.24,2,Furniture,Furnishings
B-32729,2383.73,-262.88,2,Furniture,Tables
B-25792,1683.7,29.36,5,Electronics,Phones
B-25748,993.43,-183.24,10,Clothing,Saree
